0000484001,19.018593657458027,35.73450192924969,0.8789245184402276
0000484002,23.485250592126935,40.38831694376681,0.7197311472293323
0000484003,21.36915145386287,39.53608051601257,0.8501474240272507
0000484004,15.228283852533952,32.78556210859439,1.1529387307249954
0000484005,17.0447195314804,40.30884550274391,1.3648875787188108
0000484006,17.39706310496727,32.57711212154229,0.8725638876507129
0000484007,17.76410696960407,37.61733935449057,1.1176037398816108
0000484008,17.78241462098485,31.771194204670717,0.78666367205148
0000484009,13.376277904933506,34.61359585533961,1.5876851618470973
0000484010,21.860344868401942,29.56362713562347,0.3523861271903466
0000484011,20.737073176098004,39.80314694238017,0.9194197080935282
0000484012,16.663391820082047,30.00599322294132,0.8007134169874892
0000484013,20.361280887957438,41.80332691274085,1.053079427702664
0000484014,17.704963521410548,35.55068426998024,1.0079501562931166
0000484015,21.438257999862778,42.21812091507145,0.9692887787497325
0000484016,19.893563316350747,30.398847631472236,0.5280745408987175
0000484017,17.257215837616624,42.01238142534655,1.4344820057108838
0000486001,15.769356478587328,35.06826597064054,1.2238235287697723
0000486002,15.30716798646745,39.45408011337184,1.5774905030278532
0000486003,15.30716798646745,39.45408011337184,1.5774905030278532
0000486004,22.204300461008458,35.58991391371211,0.6028387823435044
0000486005,22.204300461008458,35.58991391371211,0.6028387823435044
0000486006,16.004078963056113,35.22695248297766,1.201123386375168
0000486007,19.762454506976866,43.270539945379326,1.1895326782461788
0000486008,18.615021936731825,38.70136498107958,1.0790394506445713
0000486009,17.99227220574801,41.854742065249795,1.3262621633680276
0000486010,17.055074618636866,37.44356950176912,1.195450347713683
0000486011,17.48381948880175,41.42186642807766,1.369154317488123
0000486012,15.683057782390994,33.9596763345308,1.1653734115971228
0000486013,15.683057782390994,33.9596763345308,1.1653734115971228
0000486014,16.618755734787737,32.75995360996882,0.9712639220873202
0000486015,16.25255199167672,41.48554714102023,1.5525558793637984
0000486016,19.68621165327394,42.4412057458829,1.1558848646648914
0000486017,20.850794179637774,39.8908581181153,0.9131577327194303
0000487001,17.635185379020218,30.644586695831798,0.7376957506944201
0000487002,18.356388551582313,40.82993944080702,1.2242904330594753
0000487003,14.974804871234289,40.59254716313848,1.7107229451192614
